,id,Rotated Lat,Rotated Lon,genus,taxon_environment,age_max,age_min
2181,2230,52.7003,16.6602,Boreopricea,terrestrial,251.2,247.2
2182,2229,45.2164,33.3228,Blomosaurus,terrestrial,251.902,251.2
2183,2228,45.2164,33.3228,Microcnemus,terrestrial,251.902,251.2
2184,2227,-62.6208,-11.8191,Procolophon,terrestrial,251.902,247.2
2185,2226,-62.6208,-11.8191,Procolophon,terrestrial,251.902,247.2
2186,2225,-62.6208,-11.8191,Procolophon,terrestrial,251.902,247.2
2187,2224,1.3531,-47.1801,Leptosuchus,terrestrial,227.0,208.5
2188,2223,-60.7306,-8.3682,Procolophon,terrestrial,251.902,247.2
2189,2222,48.3133,44.0363,Tichvinskia,terrestrial,251.2,247.2
2190,2221,8.8311,-44.1355,Eucoelophysis,terrestrial,208.5,201.4
2191,2220,1.3531,-47.1801,Krzyzanowskisaurus,terrestrial,227.0,208.5
2192,2219,-1.4701,-41.4649,Trilophosaurus,terrestrial,227.0,208.5
2193,2218,-1.4701,-41.4649,Calyptosuchus,terrestrial,227.0,208.5
2194,2217,3.8468,-47.0031,Desmatosuchus,terrestrial,227.0,208.5
2195,2216,26.4626,20.9891,Phantomosaurus,marine,247.2,242.0
2196,2202,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2197,2203,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2198,2204,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2199,2205,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2200,2206,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2201,2207,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2202,2208,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2203,2209,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2204,2210,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2205,2211,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2206,2212,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2207,2213,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2208,2214,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2209,2215,-46.5586,19.7779,Asilisaurus,terrestrial,247.2,242.0
2210,2201,20.3475,11.0572,Drepanosaurus,terrestrial,216.7,213.2
2211,2200,20.3475,11.0572,Vallesaurus,terrestrial,216.7,213.2
2212,2199,20.3475,11.0572,Vallesaurus,terrestrial,216.7,213.2
2213,2198,20.3475,11.0572,Megalancosaurus,terrestrial,216.7,213.2
2214,2197,20.3475,11.0572,Megalancosaurus,terrestrial,216.7,213.2
2215,2196,-47.0393,20.0808,Hyperodapedon,terrestrial,237.0,227.0
2216,2195,-47.0393,20.0808,Hyperodapedon,terrestrial,237.0,227.0
2217,2194,-61.7645,15.0743,Grallator,terrestrial,237.0,227.0
2218,2193,5.2142,-4.8883,Arganasuchus,terrestrial,237.0,227.0
2219,2192,-30.8144,64.7603,Tikisuchus,terrestrial,237.0,227.0
2220,2191,-30.8144,64.7603,Hyperodapedon,terrestrial,237.0,227.0
2221,2190,1.3572,-44.289,Machaeroprosopus,terrestrial,227.0,208.5
2222,2189,1.3572,-44.289,Shuvosaurus,terrestrial,227.0,208.5
2223,2188,-76.7866,66.3205,Palacrodon,terrestrial,251.902,247.2
2224,2187,-0.73,-37.6741,Captorhinus,terrestrial,290.1,283.5
2225,2186,-60.8508,-19.3342,Youngina,terrestrial,259.51,251.902
2226,2185,8.5619,-43.658,Arizonasaurus,terrestrial,247.2,244.7
2227,2184,8.5619,-43.658,Arizonasaurus,terrestrial,247.2,244.7
2228,2183,9.506,-46.6177,Arizonasaurus,terrestrial,247.2,244.7
2229,2182,9.506,-46.6177,Anisodontosaurus,terrestrial,247.2,244.7
2230,2181,9.506,-46.6177,Arizonasaurus,terrestrial,247.2,244.7
2231,2180,34.0586,4.4792,Thalassiodracon,marine,208.5,199.5
2232,2179,34.0586,4.4792,Thalassiodracon,marine,208.5,199.5
2233,2178,34.0586,4.4792,Ichthyosaurus,marine,208.5,199.5
2234,2177,34.0586,4.4792,Ichthyosaurus,marine,208.5,199.5
2235,2176,34.0586,4.4792,Ichthyosaurus,marine,208.5,199.5
2236,2175,34.0586,4.4792,Ichthyosaurus,marine,208.5,199.5
2237,2174,34.0586,4.4792,Ichthyosaurus,marine,208.5,199.5
2238,2173,34.0586,4.4792,Thalassiodracon,marine,208.5,199.5
2239,2172,34.0586,4.4792,Ichthyosaurus,marine,208.5,199.5
2240,2171,34.0586,4.4792,Ichthyosaurus,marine,208.5,199.5
2241,2170,37.5828,4.2037,Rhomaleosaurus,marine,208.5,201.4
2242,2169,27.0679,17.1911,Anarosaurus,marine,247.2,242.0
2243,2168,27.0679,17.1911,Dactylosaurus,marine,247.2,242.0
2244,2167,27.0679,17.1911,Nothosaurus,marine,247.2,242.0
2245,2166,27.0679,17.1911,Eusaurosphargis,terrestrial,247.2,242.0
2246,2165,27.0679,17.1911,Placodus,marine,247.2,242.0
2247,2164,27.0679,17.1911,Amotosaurus,terrestrial,247.2,242.0
2248,2163,27.0679,17.1911,Procolophonichnium,terrestrial,247.2,242.0
2249,2162,20.3475,11.0572,Bergamodactylus,terrestrial,216.7,213.2
2250,2161,48.8243,42.2106,Sarmatosuchus,terrestrial,247.2,242.0
2251,2160,48.8243,42.2106,Vjushkovisaurus,terrestrial,247.2,242.0
2252,2159,48.8243,42.2106,Uralosaurus,terrestrial,247.2,242.0
2253,2158,48.8243,42.2106,Uralosaurus,terrestrial,247.2,242.0
2254,2157,51.5683,36.4314,Chalishevia,terrestrial,242.0,237.0
2255,2156,48.8243,42.2106,Dorosuchus,terrestrial,247.2,242.0
2256,2155,48.8243,42.2106,Dongusuchus,terrestrial,247.2,242.0
2257,2154,51.5683,36.4314,Chalishevia,terrestrial,242.0,237.0
2258,2153,51.5683,36.4314,Malutinisuchus,terrestrial,242.0,237.0
2259,2152,51.5683,36.4314,Chalishevia,terrestrial,242.0,237.0
2260,2151,51.5683,36.4314,Energosuchus,terrestrial,242.0,237.0
2261,2150,46.885,40.4161,Dongusuchus,terrestrial,247.2,242.0
2262,2149,46.885,40.4161,Uralosaurus,terrestrial,247.2,242.0
2263,2148,46.885,40.4161,Vjushkovisaurus,terrestrial,247.2,242.0
2264,2138,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2265,2139,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2266,2140,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2267,2141,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2268,2142,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2269,2143,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2270,2144,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2271,2145,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2272,2146,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2273,2147,17.9081,122.9112,Lotosaurus,terrestrial,247.2,242.0
2274,2137,18.3084,126.3019,Lotosaurus,terrestrial,247.2,242.0
2275,2136,23.3969,10.8064,Rhombopholis,terrestrial,247.2,242.0
2276,2135,23.3969,10.8064,Langeronyx,terrestrial,247.2,242.0
2277,2134,23.3969,10.8064,Bromsgroveia,terrestrial,247.2,242.0
2278,2133,27.0113,118.5458,Guizhouichthyosaurus,marine,237.0,227.0
2279,2132,34.4775,11.1969,Coburgosuchus,terrestrial,227.0,208.5
2280,2131,18.7825,119.7653,Tanystropheus,terrestrial,239.7,237.0
2281,2130,28.4527,20.4024,Parasuchus,terrestrial,251.2,248.9
2282,2129,29.6148,13.9762,Chirotherium,terrestrial,237.0,227.0
2283,2128,29.6148,13.9762,Parasuchus,terrestrial,237.0,227.0
2284,2127,29.6148,13.9762,Ebrachosuchus,terrestrial,237.0,227.0
2285,2126,29.6148,13.9762,Stagonolepis,terrestrial,237.0,227.0
2286,2125,29.6148,13.9762,Parasuchus,terrestrial,237.0,227.0
2287,2124,34.4775,11.1969,Plateosaurus,terrestrial,227.0,208.5
2288,2123,36.2945,10.4603,Mystriosuchus,terrestrial,201.4,199.5
2289,2120,34.9254,15.4382,Mystriosuchus,terrestrial,227.0,208.5
2290,2121,34.9254,15.4382,Mystriosuchus,terrestrial,227.0,208.5
2291,2122,34.9254,15.4382,Mystriosuchus,terrestrial,227.0,208.5
2292,2119,29.8178,18.0172,Dolerosaurus,terrestrial,233.4,227.0
2293,2118,26.0453,-51.9765,Shastasaurus,marine,216.7,213.2
2294,2117,26.0453,-51.9765,Macgowania,marine,216.7,213.2
2295,2116,26.0453,-51.9765,Callawayia,marine,216.7,213.2
2296,2115,25.8877,19.3809,Omphalosaurus,marine,242.0,237.0
2297,2114,27.8516,12.0466,Zanclodon,terrestrial,237.0,227.0
2298,2113,29.5587,122.3245,Qianichthyosaurus,marine,237.0,227.0
2299,2112,27.0113,118.5458,Anshunsaurus,marine,237.0,227.0
2300,2111,15.0674,119.7846,Sanchiaosaurus,marine,247.2,242.0
2301,2110,15.0674,119.7846,Chinchenia,marine,247.2,237.0
2302,2108,7.5065,123.8489,Kwangsisaurus,marine,251.2,247.2
2303,2109,7.5065,123.8489,Kwangsisaurus,marine,251.2,247.2
2304,2107,13.3262,130.0595,Hanosaurus,marine,251.2,247.2
2305,2106,16.0387,-47.1461,Augustasaurus,marine,243.8,242.0
2306,2105,20.9379,22.0121,Cymbospondylus,marine,243.8,242.0
2307,2103,27.0113,118.5458,Miodentosaurus,marine,237.0,227.0
2308,2104,27.0113,118.5458,Miodentosaurus,marine,237.0,227.0
2309,2102,6.3169,-23.4868,Eubrontes,terrestrial,227.0,208.5
2310,2101,6.3169,-23.4868,Otozoum,terrestrial,227.0,208.5
2311,2100,6.3169,-23.4868,Grallator,terrestrial,227.0,208.5
2312,2099,42.9789,121.7034,Xilousuchus,terrestrial,251.2,242.0
2313,2098,48.3133,44.0363,Garjainia,terrestrial,251.2,247.2
2314,2083,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2315,2084,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2316,2085,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2317,2086,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2318,2087,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2319,2088,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2320,2089,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2321,2090,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2322,2091,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2323,2092,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2324,2093,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2325,2094,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2326,2095,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2327,2096,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2328,2097,18.7825,119.7653,Keichousaurus,marine,239.7,237.0
2329,2082,27.0113,118.5458,Xinpusaurus,marine,237.0,227.0
2330,2081,18.7825,119.7653,Lariosaurus,marine,242.0,237.0
2331,2080,-52.0012,-29.5316,Sanjuansaurus,terrestrial,237.0,227.0
2332,2078,12.5798,120.0412,Nothosaurus,marine,247.2,242.0
2333,2079,12.5798,120.0412,Nothosaurus,marine,247.2,242.0
2334,2076,18.7825,119.7653,Anshunsaurus,marine,239.7,237.0
2335,2077,18.7825,119.7653,Anshunsaurus,marine,239.7,237.0
2336,2075,27.0113,118.5458,Guizhouichthyosaurus,marine,237.0,227.0
2337,2074,-46.4569,-23.7712,Procolophon,terrestrial,251.902,247.2
2338,2073,-46.4569,-23.7712,Procolophon,terrestrial,251.902,247.2
2339,2072,-46.4569,-23.7712,Procolophon,terrestrial,251.902,247.2
2340,2071,-49.0435,-14.582,Barberenasuchus,terrestrial,242.0,237.0
2341,2070,12.6903,17.2425,Placodus,marine,244.7,243.8
2342,2069,12.6903,17.2425,Nothosaurus,marine,244.7,243.8
2343,2068,27.932,16.0856,Nothosaurus,marine,237.0,227.0
2344,2067,12.6903,17.2425,Pistosaurus,marine,247.2,237.0
2345,2066,27.932,16.0856,Shonisaurus,marine,233.4,227.0
2346,2065,25.8877,19.3809,Cymbospondylus,marine,242.0,237.0
2347,2064,-49.0435,-14.582,Spondylosoma,terrestrial,242.0,237.0
2348,2063,-49.0435,-14.582,Prestosuchus,terrestrial,242.0,237.0
2349,2062,-49.0435,-14.582,Prestosuchus,terrestrial,242.0,237.0
2350,2061,-49.0435,-14.582,Prestosuchus,terrestrial,242.0,237.0
2351,2060,-49.0435,-14.582,Spondylosoma,terrestrial,242.0,237.0
2352,2059,1.3583,-22.8428,Uatchitodon,terrestrial,227.0,208.5
2353,2058,1.3583,-22.8428,Revueltosaurus,terrestrial,227.0,208.5
2354,2057,1.3583,-22.8428,Revueltosaurus,terrestrial,227.0,208.5
2355,2056,-46.1164,-4.6554,Guaibasaurus,terrestrial,227.0,208.5
2356,2055,42.9789,121.7034,Halazhaisuchus,terrestrial,247.2,242.0
2357,2054,15.3524,126.345,Keichousaurus,marine,251.2,247.2
2358,2053,18.7825,119.7653,Nothosaurus,marine,239.7,237.0
2359,2052,12.5798,120.0412,Barracudasauroides,marine,247.2,242.0
2360,2051,12.5798,120.0412,Barracudasauroides,marine,247.2,242.0
2361,2050,12.5798,120.0412,Barracudasauroides,marine,244.7,243.8
2362,2049,12.5798,120.0412,Barracudasauroides,marine,247.2,242.0
2363,2048,12.5798,120.0412,Barracudasauroides,marine,247.2,242.0
2364,2047,12.5798,120.0412,Barracudasauroides,marine,247.2,242.0
2365,2046,12.5798,120.0412,Barracudasauroides,marine,247.2,242.0
2366,2045,12.5798,120.0412,Barracudasauroides,marine,244.7,243.8
2367,2044,5.457,-52.769,Ichthyosaurus,marine,227.0,208.5
2368,2043,5.457,-52.769,Ichthyosaurus,marine,227.0,208.5
2369,2042,5.457,-52.769,Ichthyosaurus,marine,227.0,216.7
2370,2041,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2371,2040,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2372,2038,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2373,2039,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2374,2005,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2375,2006,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2376,2007,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2377,2008,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2378,2009,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2379,2010,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2380,2011,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2381,2012,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2382,2013,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2383,2014,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2384,2015,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2385,2016,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2386,2017,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2387,2018,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2388,2019,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2389,2020,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2390,2021,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2391,2022,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2392,2023,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2393,2024,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2394,2025,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2395,2026,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2396,2027,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2397,2028,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2398,2029,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2399,2030,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2400,2031,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2401,2032,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2402,2033,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2403,2034,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2404,2035,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2405,2036,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2406,2037,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2407,2004,61.2176,76.6687,Prolacertoides,terrestrial,251.902,251.2
2408,2003,52.1412,136.1873,Jingshanosaurus,terrestrial,201.4,199.5
2409,2002,42.9789,121.7034,Guchengosuchus,terrestrial,247.2,242.0
2410,2001,61.3235,78.0895,Youngosuchus,terrestrial,247.2,242.0
2411,2000,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2412,1999,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2413,1998,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2414,1997,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2415,1996,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2416,1995,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2417,1994,42.9789,121.7034,Shansisuchus,terrestrial,247.2,242.0
2418,1992,42.9789,121.7034,Shansisuchus,terrestrial,247.2,242.0
2419,1993,42.9789,121.7034,Shansisuchus,terrestrial,247.2,242.0
2420,1991,42.9789,121.7034,Shansisuchus,terrestrial,247.2,242.0
2421,1986,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2422,1987,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2423,1988,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2424,1989,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2425,1990,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2426,1985,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2427,1984,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2428,1983,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2429,1982,42.9789,121.7034,Shansisuchus,terrestrial,247.2,242.0
2430,1981,40.8175,120.0152,Shansisuchus,terrestrial,247.2,242.0
2431,1980,42.9789,121.7034,Fugusuchus,terrestrial,251.2,242.0
2432,1979,16.0387,-47.1461,Cymbospondylus,marine,243.8,242.0
2433,1978,27.7242,17.4803,Batrachotomus,terrestrial,239.7,237.0
2434,1977,27.7242,17.4803,Batrachotomus,terrestrial,239.7,237.0
2435,1976,27.7242,17.4803,Batrachotomus,terrestrial,239.7,237.0
2436,1975,46.5857,-8.0902,Cymbospondylus,marine,242.0,237.0
2437,1974,47.3053,-7.5408,Cymbospondylus,marine,242.0,237.0
2438,1972,-46.1164,-4.6554,Teyumbaita,terrestrial,227.0,208.5
2439,1973,-46.1164,-4.6554,Teyumbaita,terrestrial,227.0,208.5
2440,1971,-46.1164,-4.6554,Hyperodapedon,terrestrial,227.0,208.5
2441,1968,-46.1164,-4.6554,Teyumbaita,terrestrial,227.0,208.5
2442,1969,-46.1164,-4.6554,Teyumbaita,terrestrial,227.0,208.5
2443,1970,-46.1164,-4.6554,Teyumbaita,terrestrial,227.0,208.5
2444,1967,7.8874,-52.1791,Shonisaurus,marine,227.0,216.7
2445,1966,16.0387,-47.1461,Mixosaurus,marine,247.2,237.0
2446,1965,16.0387,-47.1461,Mixosaurus,marine,247.2,237.0
2447,1964,-52.0012,-29.5316,Eodromaeus,terrestrial,237.0,227.0
2448,1961,-1.4097,-51.0616,Shastasaurus,marine,237.0,227.0
2449,1962,-1.4097,-51.0616,Shastasaurus,marine,237.0,227.0
2450,1963,-1.4097,-51.0616,Shastasaurus,marine,237.0,227.0
2451,1960,16.0387,-47.1461,Mixosaurus,marine,243.8,242.0
2452,1959,27.0113,118.5458,Guizhouichthyosaurus,marine,237.0,227.0
2453,1958,32.93,13.5573,Preondactylus,marine,216.7,213.2
2454,1957,32.93,13.5573,Drepanosaurus,terrestrial,216.7,213.2
2455,1956,12.5798,120.0412,Xinminosaurus,marine,244.7,243.8
2456,1955,27.7242,17.4803,Omphalosaurus,marine,242.0,237.0
2457,1954,56.6169,-27.2148,Alexeyisaurus,marine,227.0,208.5
2458,1953,12.5798,120.0412,Phalarodon,marine,244.7,243.8
2459,1952,20.3475,11.0572,Langobardisaurus,terrestrial,216.7,213.2
2460,1951,22.9805,20.4578,Phalarodon,marine,244.7,243.8
2461,1950,24.2134,17.2823,Cyamodus,marine,242.0,237.0
2462,1949,29.5613,25.1704,Cymatosaurus,marine,245.5,244.7
2463,1947,12.5798,120.0412,Barracudasaurus,marine,247.2,242.0
2464,1948,12.5798,120.0412,Barracudasaurus,marine,247.2,242.0
2465,1946,36.2945,10.4603,Ichthyosaurus,marine,201.4,199.5
2466,1944,31.618,-40.9603,Grippia,marine,251.2,248.9
2467,1945,31.618,-40.9603,Grippia,marine,251.2,248.9
2468,1942,31.618,-40.9603,Gulosaurus,marine,251.2,248.9
2469,1943,31.618,-40.9603,Gulosaurus,marine,251.2,248.9
2470,1941,25.024,18.7935,Lariosaurus,marine,243.8,242.0
2471,1940,26.4626,20.9891,Cymatosaurus,marine,247.2,242.0
2472,1939,-46.5586,19.7779,Stenaulorhynchus,terrestrial,247.2,242.0
2473,1938,-46.5586,19.7779,Stagonosuchus,terrestrial,247.2,242.0
2474,1937,-46.5586,19.7779,Ruhuhuaria,terrestrial,247.2,242.0
2475,1936,26.4626,20.9891,Cyamodus,marine,247.2,237.0
2476,1935,26.4626,20.9891,Placodus,marine,247.2,237.0
2477,1934,26.4626,20.9891,Placodus,marine,247.2,237.0
2478,1933,26.4626,20.9891,Placodus,marine,247.2,237.0
2479,1932,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2480,1931,-49.9808,-33.9335,Marasuchus,terrestrial,242.0,237.0
2481,1930,-49.9808,-33.9335,Luperosuchus,terrestrial,242.0,237.0
2482,1929,-49.9808,-33.9335,Tarjadia,terrestrial,242.0,237.0
2483,1928,-49.9808,-33.9335,Tarjadia,terrestrial,242.0,237.0
2484,1927,-49.9808,-33.9335,Tarjadia,terrestrial,242.0,237.0
2485,1926,-60.6853,0.078,Procolophon,terrestrial,251.902,247.2
2486,1924,-60.6853,0.078,Prolacerta,terrestrial,251.902,247.2
2487,1925,-60.6853,0.078,Prolacerta,terrestrial,251.902,247.2
2488,1923,-60.6853,0.078,Proterosuchus,terrestrial,251.902,247.2
2489,1922,-60.6853,0.078,Aenigmasaurus,terrestrial,251.902,247.2
2490,1921,-60.7306,-8.3682,Procolophon,terrestrial,251.902,247.2
2491,1920,-60.7306,-8.3682,Prolacerta,terrestrial,251.902,247.2
2492,1919,-49.0435,-14.582,Brasinorhynchus,terrestrial,242.0,237.0
2493,1918,-76.7866,66.3205,Prolacerta,terrestrial,251.902,247.2
2494,1917,-75.825,67.097,Prolacerta,terrestrial,251.902,247.2
2495,1916,-76.7866,66.3205,Prolacerta,terrestrial,251.902,247.2
2496,1915,-76.7866,66.3205,Prolacerta,terrestrial,251.902,247.2
2497,1914,-60.7306,-8.3682,Prolacerta,terrestrial,251.902,247.2
2498,1913,-60.6853,0.078,Prolacerta,terrestrial,251.902,247.2
2499,1912,-60.8807,-1.1886,Prolacerta,terrestrial,251.902,251.2
2500,1911,-60.7306,-8.3682,Prolacerta,terrestrial,251.902,247.2
2501,1910,-62.6208,-11.8191,Proterosuchus,terrestrial,251.902,247.2
2502,1909,-60.7306,-8.3682,Proterosuchus,terrestrial,251.902,247.2
2503,1908,-46.1164,-4.6554,Clevosaurus,terrestrial,227.0,208.5
2504,1907,-50.4972,-22.4201,Riojasuchus,terrestrial,227.0,208.5
2505,1905,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2506,1906,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2507,1903,-50.4972,-22.4201,Hemiprotosuchus,terrestrial,227.0,208.5
2508,1904,-50.4972,-22.4201,Hemiprotosuchus,terrestrial,227.0,208.5
2509,1902,-50.4972,-22.4201,Pseudhesperosuchus,terrestrial,227.0,208.5
2510,1899,-50.4972,-22.4201,Palaeochersis,terrestrial,227.0,208.5
2511,1900,-50.4972,-22.4201,Palaeochersis,terrestrial,227.0,208.5
2512,1901,-50.4972,-22.4201,Palaeochersis,terrestrial,227.0,208.5
2513,1898,-50.4972,-22.4201,Fasolasuchus,terrestrial,227.0,208.5
2514,1897,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2515,1895,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2516,1896,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2517,1894,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2518,1893,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2519,1892,-50.4972,-22.4201,Neoaetosauroides,terrestrial,227.0,208.5
2520,1891,-60.8084,-9.6701,Phonodus,terrestrial,251.902,251.2
2521,1890,-63.335,-9.9696,Erythrosuchus,terrestrial,247.2,242.0
2522,1888,-46.5586,19.7779,Stagonosuchus,terrestrial,247.2,242.0
2523,1889,-46.5586,19.7779,Stagonosuchus,terrestrial,247.2,242.0
2524,1887,20.9379,22.0121,Ticinosuchus,terrestrial,247.2,242.0
2525,1886,20.9379,22.0121,Ticinosuchus,terrestrial,247.2,242.0
2526,1883,-49.9808,-33.9335,Lewisuchus,terrestrial,242.0,237.0
2527,1884,-49.9808,-33.9335,Lewisuchus,terrestrial,242.0,237.0
2528,1885,-49.9808,-33.9335,Lewisuchus,terrestrial,242.0,237.0
2529,1881,-49.9808,-33.9335,Lagerpeton,terrestrial,242.0,237.0
2530,1882,-49.9808,-33.9335,Lagerpeton,terrestrial,242.0,237.0
2531,1874,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2532,1875,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2533,1876,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2534,1877,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2535,1878,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2536,1879,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2537,1880,-49.9808,-33.9335,Tropidosuchus,terrestrial,242.0,237.0
2538,1873,-49.0435,-14.582,Prestosuchus,terrestrial,242.0,237.0
2539,1872,-49.0435,-14.582,Prestosuchus,terrestrial,242.0,237.0
2540,1871,-49.0435,-14.582,Procerosuchus,terrestrial,242.0,237.0
2541,1870,30.9826,11.6474,Mystriosuchus,terrestrial,227.0,208.5
2542,1869,30.9826,11.6474,Mystriosuchus,terrestrial,227.0,208.5
2543,1868,30.9826,11.6474,Mystriosuchus,terrestrial,227.0,208.5
2544,1867,30.9826,11.6474,Mystriosuchus,terrestrial,227.0,208.5
2545,1866,32.5932,9.3339,Nicrosaurus,terrestrial,227.0,208.5
2546,1865,32.5932,9.3339,Nicrosaurus,terrestrial,227.0,208.5
2547,1864,6.739,-20.6269,Rutiodon,terrestrial,227.0,208.5
2548,1863,32.5932,9.3339,Paratypothorax,terrestrial,227.0,208.5
