id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka
7376,786799,786799,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Logan,Hennessey,,1.5 miles northeast of Crescent,
7377,752575,752575,1.059264,Cotylorhynchus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Logan,Hennessey,,Navina,
7378,748675,748675,0.2572943,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Knox,Vale,,Locality KF (Middle Vale Formation),"three-channel hill, ""fish quarry"""
7379,631449,631449,1.059264,Edaphosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Tillman,Hennessey,,southwest of Grandfield,
7380,631448,631448,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Oklahoma,Tillman,Hennessey,,southwest of Grandfield,
7381,628181,628181,0.2572943,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Taylor,Vale,,Taylor County Site 7 (Pelecypods),B.E.G. 30996; W.P.A. quarry
7382,367509,367509,-1.18553,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7383,296137,296137,-1.18553,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Soap Creek, 44 (Arroyo Formation)","Locality 43 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7384,296134,296134,-1.18553,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Dead Man's Creek, 43 (Arroyo Formation)","Locality 43 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7385,296131,296131,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Wilbarger,Arroyo,,"Beaver Creek, 42 (Arroyo Formation)","Locality 42 (Romer 1928), Beaver Creek Wilbarger County, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7386,296130,296130,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Wilbarger,Arroyo,,"Beaver Creek, 42 (Arroyo Formation)","Locality 42 (Romer 1928), Beaver Creek Wilbarger County, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7387,296123,296123,-1.18553,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Crooked Creek, 41 (Arroyo Formation)","Locality 41 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7388,296119,296119,-1.18553,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Table Top Mountain, 40 (Arroyo Formation)","Locality 40 (Romer 1928), Table Top Mt., faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7389,296118,296118,-1.18553,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Table Top Mountain, 40 (Arroyo Formation)","Locality 40 (Romer 1928), Table Top Mt., faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7390,296110,296110,-1.18553,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Hog Creek, 39 (Arroyo Formation)","Locality 39 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7391,296098,296098,-1.18553,Trichasaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7392,296096,296096,-1.18553,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7393,296095,296095,-1.18553,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7394,296094,296094,-1.18553,Edaphosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Craddock Bonebed, Brush Creek, 38 (Arroyo Formation)","Locality 38 (Romer 1928), Craddock's ranch, Craddock bone bed, Brushy Creek, Bushy Creek, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7395,296076,296076,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Pony Creek, 36 (Arroyo Formation)","Locality 36 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7396,296075,296075,1.059264,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Pony Creek, 36 (Arroyo Formation)","Locality 36 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7397,296070,296070,1.059264,Casea,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7398,296069,296069,1.059264,Edaphosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7399,296068,296068,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7400,296067,296067,1.059264,Ophiacodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7401,296066,296066,1.059264,Varanops,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor,Arroyo,,"Indian Creek, 35 (Arroyo Formation)","Locality 35 (Romer 1928), Cacops bone bed, faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds"
7402,296051,296051,1.059264,Edaphosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
7403,296050,296050,1.059264,Edaphosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
7404,296049,296049,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
7405,296048,296048,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
7406,296047,296047,1.059264,Tetraceratops,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
7407,296046,296046,1.059264,Varanosaurus,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Willbarger,Arroyo,,"Coffee Creek, 34 (Arroyo Formation)","Locality 34 (Romer 1928), faunal Zone 4, Lower Clear Fork Group, Texas red-beds, redbeds; Locality VIIa (Romer & Price 1940); ""Labidosaurus pocket""; Coffee Creek Bonebed; West Coffee Creek; Middle Coffee Creek; East Coffee Creek"
7408,296009,296009,1.059264,Dimetrodon,283.5,274.4,Cisuralian,"(283.5, 274.4)",US,Texas,Baylor/Wilbarger,Waggoner Ranch,,"Whiskey Creek, 30 (Waggoner Ranch Formation)","Locality 30 (Romer 1928), faunal Zone 3, Upper Wichita Group, Texas red-beds, redbeds"
7499,797657,797657,2.689371,Watongia,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Blaine,Chickasha,,BC-7 (Chickasha Formation),Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
7500,289333,289333,2.689371,Angelosaurus,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Kingfisher,Chickasha,,"KF-1, Omega Quarry (Chickasha Formation)",Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
7501,289332,289332,2.689371,Cotylorhynchus,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Kingfisher,Chickasha,,"KF-1, Omega Quarry (Chickasha Formation)",Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
7502,287746,287746,2.689371,Varanodon,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Blaine,Chickasha,,BC-8 (Chickasha Formation),Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
7503,287716,287716,2.689371,Cotylorhynchus,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Blaine,Chickasha,,BC-7 (Chickasha Formation),Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
7504,287347,287347,2.689371,Angelosaurus,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Blaine,Chickasha,,BC-6 (Chickasha Formation),Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
7505,287346,287346,2.689371,Cotylorhynchus,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Blaine,Chickasha,,BC-6 (Chickasha Formation),Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
7506,287317,287317,2.689371,Cotylorhynchus,273.01,264.28,Guadalupian,"(273.01, 264.28)",US,Oklahoma,Blaine,Chickasha,,BC-2 (Chickasha Formation),Chickasha Tongue; Flowerpot Shale; Flowerpot Formation
10002,934036,934036,-0.5164049,Boreogomphodon,237,227,Late Triassic,"(237.0, 227.0)",US,North Carolina,Chatham,Pekin,,"Merry Oaks Quarry, Triangle Brick Company",
10019,843112,843112,-0.5164049,Placerias,237,227,Late Triassic,"(237.0, 227.0)",US,North Carolina,Montgomery,Pekin,,"Woodwards Branch, Cheele Creek, Pekin",
10020,829992,829992,9.714393,Eubrachiosaurus,237,227,Late Triassic,"(237.0, 227.0)",US,Wyoming,Fremont,Popo Agie,,"Little Popo Agie River, Williston 1904",Eubrachiosaurus browni holotype site
10030,468649,468649,-0.5164049,Placerias,237,227,Late Triassic,"(237.0, 227.0)",US,North Carolina,Chatham,Pekin,,Pomona Terra-cotta (Pomona B),Pomona Pipe Products Co. clay pit
10031,406853,406853,1.982645,Microconodon,237,227,Late Triassic,"(237.0, 227.0)",US,Virginia,Chesterfield,Vinita,,"Tomahawk locality, USNM 39981",1988-1
10032,406850,406850,1.982645,Boreogomphodon,237,227,Late Triassic,"(237.0, 227.0)",US,Virginia,Chesterfield,Vinita,,"Tomahawk locality, USNM 39981",1988-1
10051,1534129,1534129,1.353064,Kataigidodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,Thunderstorm Ridge (PFV 456),PEFO
10088,897132,897132,1.358284,Microconodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,North Carolina,Chatham,Cumnock,,"NCPALEO1906, Moncure",
10089,897131,897131,1.358284,Boreogomphodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,North Carolina,Chatham,Cumnock,,"NCPALEO1906, Moncure",
10090,896174,896174,1.358284,Dromatherium,227,208.5,Late Triassic,"(227.0, 208.5)",US,North Carolina,Chatham,Cumnock,,New Egypt coal mine,
10091,896173,896173,1.358284,Microconodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,North Carolina,Chatham,Cumnock,,New Egypt coal mine,
10092,842787,842787,1.625439,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Coconino,Chinle,,3 miles north of Tanners Crossing,"Placerias holotype, near Ward's Bone Bed"
10093,842777,842777,1.625439,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Coconino,Chinle,,Ward's Bonebed general area,
10094,842376,842376,1.625439,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Coconino,Chinle,,"MNA 1454, Ward's Terrace",
10095,838957,838957,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,Angry Man Flat (PF149),
10096,838926,838926,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Blue Mesa NW (UCMP V82244, PFV 113)",
10097,838921,838921,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Tepees NE (UCMP V82248, PF117)",
10098,837170,837170,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Navajo,Chinle,,"Saurian Valley (UCMP V82251, PFV 097)",
10099,832695,832695,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,Big Hollow Wash S,"UCMP V80003, Camp's ""Old A269"""
10100,782163,782163,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Navajo,Chinle,,"Crocodile Hill locality (SMU Loc. 230, PFV 124)","Petrified Forest, Crocodile Hill Quarry, Blue Mesa"
10101,779001,779001,1.357201,Redondagnathus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay,Redonda,,"Apache Canyon, NMMNH L-485","Gregory's Quarry 2, UCMP 6148, YPM 6649"
10102,778929,778929,1.357201,Pseudotriconodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Guadalupe,Bull Canyon,,"NMMNH Loc. 110, Luciano Mesa","Lucianosaurus type; NMMNH L-00110, Bull Canyon, Luciana Mesa"
10105,517589,517589,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Blue Hills 1, UCMP V7307, V7308",St. Johns I
10106,483886,483886,-1.470099,Rewaconodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek"
10107,406862,406862,1.353064,Placerias,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Placerias Quarry, UCMP A269",
10108,149837,149837,-1.470099,Adelobasileus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation
7551,1314372,1314372,-65.24442,Brachyprosopus,266.9,259.51,Guadalupian,"(266.9, 259.51)",ZA,Eastern Cape,Sarah Baartman,Koonap,Eodicynodon or Tapinocephalus Assemblage Zone,Van Rooyenskraal farm,
7600,853382,853382,-65.24442,Eodicynodon,266.9,264.28,Guadalupian,"(266.9, 264.28)",ZA,Eastern Cape,Eastern Cape,,,farm Combrinkskraal,Combrinks Kraal
7612,702799,702799,-65.24442,Patranomodon,266.9,264.28,Guadalupian,"(266.9, 264.28)",ZA,Eastern Cape,Eastern Cape,,,farm Combrinkskraal,Combrinks Kraal
7640,1304070,1304070,-65.18245,Tropidostoma,264.28,254.14,Guadalupian,"(264.28, 254.14)",ZA,Eastern Cape,Graaff-Reinet,,Tropidostoma Assemblage Zone,"Renosterkop, Graaff-Reinet","Rinoster Kop, Rhenoster Kop"
7984,851017,851017,-65.18245,Lanthanostegus,264.28,259.51,Guadalupian,"(264.28, 259.51)",ZA,Eastern Cape,Ikwezi,Koonap,? Tapinocephalus Assemblage,"Mandalay farm, Klipplaat District",
7985,851017,851017,-65.18245,Lanthanostegus,264.28,259.51,Guadalupian,"(264.28, 259.51)",ZA,Eastern Cape,Ikwezi,Koonap,? Tapinocephalus Assemblage,"Mandalay farm, Klipplaat District",
7995,702798,702798,-65.18245,Pachydectes,264.28,259.51,Guadalupian,"(264.28, 259.51)",ZA,Eastern Cape,Janesville,Koonap,Tapinocephalus Assemblage,"farm Môrester, Jansenville",
8033,1419986,1419986,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Daptocephalus Assemblage Zone,"Vlakplaas, Vlakteplaas, Graaff-Reinet",Vlaktesplaas
8038,1419981,1419981,-61.36501,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon Assemblage Zone,"Holmesgrove, Burgersdorp",
8040,1419972,1419972,-60.85079,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,,"Osfontein, Graaff-Reinet",
8041,1419306,1419306,-63.15948,Scaloporhinus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,,"Farm Leeuvlei, Graaff-Reinet",
8042,1419114,1419114,-63.15948,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon Assemblage Zone,"Ferndale, Graaff-Reinet (Dicynodon Assemblage Zone)",
8043,1418822,1418822,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon,Farm Beskuitfontein,
8045,1418819,1418819,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon,Compassberg Mountain,Kompasberg
8047,1418817,1418817,-61.36501,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon,Schalkwykskraal,
8049,1418582,1418582,-63.15948,Lystrosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Wilgerbosch, New Bethesda",Wilgersbosch
8050,1418150,1418150,-63.15948,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon or Daptocephalus Assemblage Zone,"Stylkrantz, Sniewe Berg (Dicynodon AZ)","Sneeuwberg, Steilkrans, Styl Krantz, Stylkrans"
8051,1418147,1418147,-63.15948,Lystrosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,Bethesda Road Area,Bethesda Rd Station
8052,1417743,1417743,-60.85079,Digalodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,,"Glencliff, Aberdeen",Glen Cliffe
8056,1385574,1385574,-63.15948,Compsodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,Balfour,Cistecephalus/Daptocephalus,Boskraal,
8057,1385573,1385573,-63.15948,Compsodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon Assemblage Zone,"Ferndale, Graaff-Reinet (Dicynodon Assemblage Zone)",
8068,1343639,1343639,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Daptocephalus Assemblage Zone,"The Glen, Graaff-Reinet",
8069,1343638,1343638,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Daptocephalus Assemblage Zone,"The Glen, Graaff-Reinet",
8072,1338908,1338908,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Daptocephalus or Dicynodon Assemblage Zone,"""Ganora"", New Bethesda",Afrikanderskloof
8073,1338907,1338907,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Daptocephalus or Dicynodon Assemblage Zone,"""Ganora"", New Bethesda",Afrikanderskloof
8074,1338906,1338906,-63.15948,Theriognathus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Daptocephalus or Dicynodon Assemblage Zone,"""Ganora"", New Bethesda",Afrikanderskloof
8075,1338905,1338905,-63.15948,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Daptocephalus or Dicynodon Assemblage Zone,"""Ganora"", New Bethesda",Afrikanderskloof
8076,1338903,1338903,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Daptocephalus or Dicynodon Assemblage Zone,"""Ganora"", New Bethesda",Afrikanderskloof
8077,1338641,1338641,-63.15948,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Kleinfontein, Graaff-Reinet (Dicynodon Assemblage Zone)",
8078,1338442,1338442,-63.15948,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage Zone,"The Rest (De Rust), New Bethesda",Nieu-Bethesda
8079,1338441,1338441,-63.15948,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage Zone,"The Rest (De Rust), New Bethesda",Nieu-Bethesda
8080,1338440,1338440,-63.15948,Moschorhinus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage Zone,"The Rest (De Rust), New Bethesda",Nieu-Bethesda
8081,1338408,1338408,-63.15948,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Karreelaagte, New Bethesda","Kareelagte, Kagreeleegte"
8082,1338407,1338407,-63.15948,Ictidosuchops,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Karreelaagte, New Bethesda","Kareelagte, Kagreeleegte"
8083,1338359,1338359,-63.15948,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Middelburg,,Dicynodon Assemblage Zone,"The Willows, Middelburg",
8084,1338358,1338358,-60.85079,Akidnognathus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Zuurplaats, Suurplaas, Graaff-Reinet (Dicynodon Assemblage Zone)","Zuurplaas, Zuurpoort"
8085,1338355,1338355,-60.85079,Cyonosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Zuurplaats, Suurplaas, Graaff-Reinet (Dicynodon Assemblage Zone)","Zuurplaas, Zuurpoort"
8086,1338354,1338354,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Zuurplaats, Suurplaas, Graaff-Reinet (Dicynodon Assemblage Zone)","Zuurplaas, Zuurpoort"
8087,1338353,1338353,-60.85079,Pelanomodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Zuurplaats, Suurplaas, Graaff-Reinet (Dicynodon Assemblage Zone)","Zuurplaas, Zuurpoort"
8088,1338352,1338352,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Zuurplaats, Suurplaas, Graaff-Reinet (Dicynodon Assemblage Zone)","Zuurplaas, Zuurpoort"
8089,1338351,1338351,-60.85079,Daptocephalus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Graaff-Reinet,,Dicynodon Assemblage Zone,"Zuurplaats, Suurplaas, Graaff-Reinet (Dicynodon Assemblage Zone)","Zuurplaas, Zuurpoort"
8102,1336945,1336945,-60.85079,Kitchinganomodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage,"Katbosch, Graaff-Reinet",Katbos
8103,1333264,1333264,-60.85079,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Daptocephalus or Dicynodon Assemblage Zone,"Toorberg, Camdeboo",
8104,1333253,1333253,-60.85079,Cynosaurus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Daptocephalus or Dicynodon Assemblage Zone,"Toorberg, Camdeboo",
8105,1333252,1333252,-60.85079,Procynosuchus,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Camdeboo,Balfour,Dicynodon Assemblage,"Katbosch, Graaff-Reinet",Katbos
8106,1332997,1332997,-63.15948,Oudenodon,259.51,251.902,Lopingian,"(259.51, 251.902)",ZA,Eastern Cape,Eastern Cape,,Dicynodon or Daptocephalus Assemblage Zone,"Stylkrantz, Sniewe Berg (Dicynodon AZ)","Sneeuwberg, Steilkrans, Styl Krantz, Stylkrans"
