index,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min
3664,1394218,Arizona,Navajo,Arizona,US,,747,Smilosuchus,227,208.5
3665,1397832,Ruvuma,Songea,Ruvuma,TZ,,746,Mandaphon,247.2,242
3666,1397833,Ruvuma,Songea,Ruvuma,TZ,,745,Teleocrater,247.2,242
3667,1398274,Colorado,Las Animas,Colorado,US,,737,Grallator,227,208.5
3668,1398274,Colorado,Las Animas,Colorado,US,,738,Grallator,227,208.5
3669,1398274,Colorado,Las Animas,Colorado,US,,739,Grallator,227,208.5
3670,1398274,Colorado,Las Animas,Colorado,US,,740,Grallator,227,208.5
3671,1398274,Colorado,Las Animas,Colorado,US,,741,Grallator,227,208.5
3672,1398274,Colorado,Las Animas,Colorado,US,,742,Grallator,227,208.5
3673,1398274,Colorado,Las Animas,Colorado,US,,743,Grallator,227,208.5
3674,1398274,Colorado,Las Animas,Colorado,US,,744,Grallator,227,208.5
3675,1398275,Colorado,Las Animas,Colorado,US,,735,Brachychirotherium,227,208.5
3676,1398275,Colorado,Las Animas,Colorado,US,,736,Brachychirotherium,227,208.5
3677,1398276,Oklahoma,Las Animas,Oklahoma,US,,734,Grallator,227,208.5
3678,1398277,Oklahoma,Las Animas,Oklahoma,US,,733,Brachychirotherium,227,208.5
3679,1400945,New Mexico,Santa Fe,New Mexico,US,,732,Heterodontichnites,227,208.5
3680,1400946,New Mexico,Santa Fe,New Mexico,US,,731,Heterodontichnites,237,227
3681,1401766,Wales,The Vale of Glamorgan,Wales,UK,,730,Eosauropus,227,208.5
3682,1402721,Lombardia,,Lombardia,IT,,729,Endennasaurus,216.7,213.2
3683,1402790,Yunnan,Shuangbai,Yunnan,CN,,728,Shuangbaisaurus,201.4,199.5
3684,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,721,Shringasaurus,247.2,242
3685,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,722,Shringasaurus,247.2,242
3686,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,723,Shringasaurus,247.2,242
3687,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,724,Shringasaurus,247.2,242
3688,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,725,Shringasaurus,247.2,242
3689,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,726,Shringasaurus,247.2,242
3690,1405272,Madhya Pradesh,Hoshangabad,Madhya Pradesh,IN,,727,Shringasaurus,247.2,242
3691,1405288,Tirol,,Tirol,IT,,719,Lavinipes,201.4,199.5
3692,1405288,Tirol,,Tirol,IT,,720,Lavinipes,201.4,199.5
3693,1405851,Opolskie,,Opolskie,PL,,718,Ozimek,233.4,227
3694,1406763,Ruvuma,,Ruvuma,TZ,,716,Mandasuchus,247.2,242
3695,1406763,Ruvuma,,Ruvuma,TZ,,717,Mandasuchus,247.2,242
3696,1406766,Ruvuma,,Ruvuma,TZ,,715,Stenaulorhynchus,247.2,242
3697,1406767,Ruvuma,,Ruvuma,TZ,,714,Mandasuchus,247.2,242
3698,1406768,Ruvuma,,Ruvuma,TZ,,713,Mandasuchus,247.2,242
3699,1406769,Tirol,,Tirol,IT,,712,Megachirella,244.7,242
3700,1406770,Nei Mongol,,Nei Mongol,CN,,711,Elginia,259.51,251.902
3701,1406771,Oklahoma,Comanche,Oklahoma,US,,703,Labidosauriscus,290.1,283.5
3702,1406771,Oklahoma,Comanche,Oklahoma,US,,704,Labidosauriscus,290.1,283.5
3703,1406771,Oklahoma,Comanche,Oklahoma,US,,705,Labidosauriscus,290.1,283.5
3704,1406771,Oklahoma,Comanche,Oklahoma,US,,706,Labidosauriscus,290.1,283.5
3705,1406771,Oklahoma,Comanche,Oklahoma,US,,707,Labidosauriscus,290.1,283.5
3706,1406771,Oklahoma,Comanche,Oklahoma,US,,708,Labidosauriscus,290.1,283.5
3707,1406771,Oklahoma,Comanche,Oklahoma,US,,709,Labidosauriscus,290.1,283.5
3708,1406771,Oklahoma,Comanche,Oklahoma,US,,710,Labidosauriscus,290.1,283.5
3709,1406772,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,702,Fraxinisaura,239.7,237
3710,1406773,New Mexico,Rio Arriba,New Mexico,US,,701,Avicranium,208.5,201.4
3711,1406776,Silesia,,Silesia,PL,,700,Ozimek,237,227
3712,1406778,Yunnan,Chuxiong Yi,Yunnan,CN,,699,Xingxiulong,201.4,199.5
3713,1406954,England,Somerset,England,UK,,698,Variodens,208.5,201.4
3714,1406955,England,Somerset,England,UK,,697,Gephyrosaurus,208.5,201.4
3715,1406956,Texas,Howard,Texas,US,,696,Coahomasuchus,227,208.5
3716,1407038,Yunnan,Lufeng,Yunnan,CN,,695,Panguraptor,201.4,199.5
3717,1407310,Ruvuma,,Ruvuma,TZ,,694,Nundasuchus,247.2,242
3718,1408746,Switzerland,,Schaffhausen,CH,,693,Deltadectes,208.5,201.4
3719,1408748,Switzerland,,Schaffhausen,CH,,692,Paleollanosaurus,208.5,201.4
3720,1408749,Switzerland,,Schaffhausen,CH,,691,Deltadectes,227,208.5
3721,1408750,Switzerland,,Schaffhausen,CH,,690,Diphydontosaurus,227,208.5
3722,1409074,Tirol,,Tirol,IT,,689,Grallator,201.4,199.5
3723,1409075,Tirol,,Tirol,IT,,688,Kayentapus,201.4,199.5
3724,1409076,Tirol,,Tirol,IT,,687,Kayentapus,201.4,199.5
3725,1409443,Hubei,Yuan'an,Hubei,CN,,686,Eohupehsuchus,248.9,247.2
3726,1409641,Yunnan,Luoping,Yunnan,CN,,685,Nothosaurus,244.7,243.8
3727,1409642,Israel,,Negev,IL,,684,Nothosaurus,243.8,239.7
3728,1409643,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,683,Nothosaurus,242,237
3729,1409644,Guizhou,Panxian,Guizhou,CN,,682,Nothosaurus,244.7,243.8
3730,1409647,Westphalia,,Westphalia,DE,,681,Rhaeticosaurus,208.5,201.4
3731,1409648,Yunnan,Luoping,Yunnan,CN,,680,Dawazisaurus,247.2,242
3732,1409649,Switzerland,,Monte San Giorgio,CH,,679,Neusticosaurus,242,237
3733,1409652,Anhui,,Anhui,CN,,678,Majiashanosaurus,251.2,247.2
3734,1410191,Yunnan,Lufeng,Yunnan,CN,,677,Clevosaurus,201.4,199.5
3735,1412635,Primorye,,Primorye,RU,,676,Tholodus,247.2,242
3736,1412645,Nevada,Pershing,Nevada,US,,675,Utatsusaurus,248.9,247.2
3737,1412684,Hubei,Yuan'an,Hubei,CN,,674,Hupehsuchus,251.2,247.2
3738,1412685,Hubei,Nanzhang,Hubei,CN,,673,Chaohusaurus,247.2,237
3739,1412687,Hubei,Nanzhang,Hubei,CN,,672,Eretmorhipis,247.2,237
3740,1415005,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,671,Anarosaurus,247.2,242
3741,1415006,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,670,Anarosaurus,247.2,242
3742,1415007,Silesia,,Silesia,PL,,669,Dactylosaurus,247.2,242
3744,1415009,Opolskie,,Opolskie,PL,,667,Dactylosaurus,247.2,242
3746,1415012,Austria,Gailtaler Alps,Karnten,AT,,665,Lariosaurus,239.7,237
3747,1415013,Austria,Gailtaler Alps,Karnten,AT,,664,Neusticosaurus,239.7,237
3748,1415286,Switzerland,,,CH,,663,Neusticosaurus,242,239.7
3753,1415294,Opolskie,,Opolskie,PL,,658,Hemilopas,247.2,242
3754,1415295,Silesia,,Silesia,PL,,657,Hemilopas,248.9,247.2
3755,1415297,Silesia,,Silesia,PL,,656,Hemilopas,247.2,242
3756,1415537,Guizhou,Qianxinan,Guizhou,CN,,655,Anshunsaurus,239.7,237
3757,1415556,Guizhou,Guanlin,Guizhou,CN,,654,Xinpusaurus,237,227
3758,1415672,Arizona,,Arizona,US,,653,Machaeroprosopus,227,208.5
3760,1415681,Castilla-La Mancha,,Castilla-La Mancha,ES,,651,Hispaniasaurus,242,237
3761,1415693,Yunnan,Luoping,Yunnan,CN,,650,Atopodentatus,244.7,243.8
3762,1415694,Guizhou,Qianxinan,Guizhou,CN,,649,Wangosaurus,239.7,237
3763,1415801,Guizhou,Guanling,Guizhou,CN,,648,Eorhynchochelys,237,227
3764,1416148,Samara,,Samara,RU,,647,Microcnemus,251.2,247.2
3765,1416149,Samara,,Samara,RU,,646,Chasmatosuchus,251.2,247.2
3766,1416154,Orenburg,,Orenburg,RU,,645,Chasmatosuchus,251.2,247.2
3767,1416219,Bashkortostan,,Bashkortostan,RU,,644,Garjainia,248.9,247.2
3768,1416225,Bashkortostan,,Bashkortostan,RU,,643,Garjainia,248.9,247.2
3769,1416232,Orenburg,,Orenburg,RU,,642,Garjainia,248.9,247.2
3770,1416234,Orenburg,,Orenburg,RU,,641,Garjainia,248.9,247.2
3771,1416237,Orenburg,,Orenburg,RU,,640,Garjainia,248.9,247.2
3772,1416239,Orenburg,,Orenburg,RU,,639,Garjainia,248.9,247.2
3773,1416255,Orenburg,,Orenburg,RU,,638,Garjainia,248.9,247.2
3774,1416277,Orenburg,Sol'-Iletsk,Orenburg,RU,,637,Garjainia,248.9,247.2
3775,1416278,Orenburg,Sol'-Iletsk,Orenburg,RU,,636,Chasmatosuchus,248.9,247.2
3776,1416307,Orenburg,,Orenburg,RU,,635,Chasmatosuchus,251.2,247.2
3777,1416308,Orenburg,,Orenburg,RU,,634,Tichvinskia,251.2,247.2
3778,1416309,Orenburg,,Orenburg,RU,,633,Chasmatosuchus,251.2,247.2
3779,1416385,Orenburg,,Orenburg,RU,,632,Chasmatosuchus,251.2,248.9
3780,1416386,Orenburg,,Orenburg,RU,,631,Chasmatosuchus,251.2,248.9
3781,1416420,Orenburg,,Orenburg,RU,,630,Chasmatosuchus,251.2,248.9
3782,1416560,Orenburg,Totskoe,Orenburg,RU,,629,Chasmatosuchus,251.902,251.2
3783,1416563,Orenburg,Totskoe,Orenburg,RU,,628,Chasmatosuchus,251.2,248.9
3784,1417046,Orenburg,,Orenburg,RU,,627,Chasmatosuchus,251.2,248.9
3785,1417051,Orenburg,,Orenburg,RU,,626,Chasmatosuchus,251.2,248.9
3786,1417067,Orenburg,,Orenburg,RU,,625,Chasmatosuchus,251.2,247.2
3787,1417069,Orenburg,,Orenburg,RU,,624,Chasmatosuchus,251.2,247.2
3788,1417106,Orenburg,,Orenburg,RU,,623,Scharschengia,248.9,247.2
3789,1417154,Orenburg,,Orenburg,RU,,622,Tichvinskia,251.2,248.9
3790,1417155,Orenburg,,Orenburg,RU,,621,Chasmatosuchus,251.2,248.9
3791,1417172,Samara,Borskii,Samara,RU,,620,Chasmatosuchus,248.9,247.2
3792,1417175,Samara,Borskii,Samara,RU,,619,Chasmatosuchus,251.2,248.9
3793,1417181,Samara,Borskii,Samara,RU,,618,Phaanthosaurus,251.902,251.2
3794,1417195,Saxony,Mansfelder Land,Saxony,DE,,617,Glaurung,259.51,254.14
3795,1417264,Orenburg,Sol'-Iletsk,Orenburg,RU,,616,Scutosaurus,264.28,256.8
3796,1417381,Orenburg,Grachevskii,Orenburg,RU,,615,Scutosaurus,264.28,259.51
3797,1417409,Yunnan,Luoping,Yunnan,CN,,614,Askeptosaurus,239.7,237
3798,1417410,Yunnan,Luoping,Yunnan,CN,,613,Keichousaurus,239.7,237
3799,1417418,Bavaria,Bayreuth,Bavaria,DE,,612,Cyamodus,243.8,242
3800,1417419,Bavaria,Bayreuth,Bavaria,DE,,611,Cyamodus,243.8,242
3801,1417420,Piedmont,Varese,Piedmont,IT,,610,Cyamodus,247.2,237
3802,1417529,Nevada,Pershing,Nevada,US,,609,Cymbospondylus,247.2,242
3803,1417530,Yunnan,Luoping,Yunnan,CN,,608,Dianmeisaurus,244.7,243.8
3804,1417820,New Mexico,Rio Arriba,New Mexico,US,,607,Drepanosaurus,227,208.5
3805,1417821,Texas,Garza,Texas,US,,606,Dromomeron,227,208.5
3806,1417822,Texas,Randall,Texas,US,,605,Dromomeron,227,208.5
3807,1417823,Texas,Randall,Texas,US,,604,Dromomeron,227,208.5
3808,1417826,Texas,Garza,Texas,US,,603,Dromomeron,227,208.5
3809,1417827,Texas,Garza,Texas,US,,602,Dromomeron,227,208.5
3810,1417828,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,,601,Dyoplax,237,227
3811,1417834,Free State,,Free State,ZA,,600,Eunotosaurus,264.28,259.51
3812,1417908,Switzerland,,,CH,,599,Eusaurosphargis,242,239.7
3813,1418143,Western Cape,Central Karoo,Western Cape,ZA,,598,Milleretta,259.51,254.14
3814,1418153,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,,597,Owenetta,259.51,254.14
3815,1418453,Guizhou,,Guizhou,CN,,596,Keichousaurus,239.7,237
3816,1418457,Guizhou,,Guizhou,CN,,595,Keichousaurus,239.7,237
3817,1418461,Guizhou,,Guizhou,CN,,594,Keichousaurus,239.7,237
3818,1418462,Guizhou,,Guizhou,CN,,593,Lariosaurus,239.7,237
3819,1418463,Guizhou,,Guizhou,CN,,592,Lariosaurus,239.7,237
3820,1418464,Guizhou,,Guizhou,CN,,591,Wangosaurus,239.7,237
3821,1418465,Guizhou,,Guizhou,CN,,590,Yunguisaurus,239.7,237
3822,1418466,Guizhou,,Guizhou,CN,,589,Qianichthyosaurus,239.7,237
3823,1418467,Guizhou,,Guizhou,CN,,588,Xinpusaurus,239.7,237
3824,1418469,Guizhou,,Guizhou,CN,,587,Qianichthyosaurus,239.7,237
3825,1418470,Guizhou,,Guizhou,CN,,586,Guizhouichthyosaurus,239.7,237
3826,1418471,Guizhou,,Guizhou,CN,,585,Xinpusaurus,239.7,237
3827,1418472,Guizhou,,Guizhou,CN,,584,Guizhouichthyosaurus,239.7,237
3828,1418474,Guizhou,,Guizhou,CN,,583,Xinpusaurus,239.7,237
3829,1418475,Guizhou,,Guizhou,CN,,582,Xinpusaurus,239.7,237
3830,1418476,Guizhou,Qianxinan,Guizhou,CN,,581,Qianichthyosaurus,239.7,237
3831,1418480,Texas,Potter,Texas,US,,580,Trilophosaurus,237,227
3832,1418483,Texas,Potter,Texas,US,,579,Spinosuchus,237,227
3833,1418484,Texas,Potter,Texas,US,,578,Vancleavea,237,227
3834,1418485,Texas,Potter,Texas,US,,577,Postosuchus,237,227
3835,1418487,Texas,Potter,Texas,US,,576,Smilosuchus,237,227
3836,1418489,Texas,Potter,Texas,US,,575,Calyptosuchus,237,227
3837,1418498,Tirol,,Tirol,AT,,574,Langobardisaurus,213.2,208.5
3838,1418523,Guizhou,Panxian,Guizhou,CN,,573,Lariosaurus,244.7,243.8
3839,1418524,Netherlands,,Gelderland,NL,,572,Lariosaurus,247.2,242
3840,1418525,Yunnan,Luoping,Yunnan,CN,,571,Lariosaurus,239.7,237
3841,1418528,Tarragona,,Tarragona,ES,,570,Ceresiosaurus,239.7,237
3842,1418529,Tarragona,,Tarragona,ES,,569,Nothosaurus,239.7,237
3843,1418531,Bavaria,Bayreuth,Bavaria,DE,,568,Lariosaurus,243.8,242
3844,1418532,Thuringia,,Thuringia,DE,,567,Lariosaurus,242,237
3845,1418533,Westphalia,Westphalia,Westphalia,DE,,566,Lariosaurus,244.7,243.8
3846,1418638,New Mexico,Guadaloupe,New Mexico,US,,565,Machaeroprosopus,227,208.5
3847,1418639,Texas,Garza,Texas,US,,564,Machaeroprosopus,227,208.5
3848,1418643,Texas,Garza,Texas,US,,563,Postosuchus,227,208.5
3849,1418644,Texas,Garza,Texas,US,,562,Shuvosaurus,227,208.5
3850,1418646,New Mexico,Quay County,New Mexico,US,,561,Machaeroprosopus,227,208.5
3851,1418647,New Mexico,Quay,New Mexico,US,,560,Machaeroprosopus,227,208.5
3852,1418648,New Mexico,Rio Arriba,New Mexico,US,,559,Machaeroprosopus,208.5,201.4
3853,1418652,Guizhou,Qianxinan,Guizhou,CN,,558,Macrocnemus,239.7,237
3854,1418765,Guizhou,,Guizhou,CN,,557,Mixosaurus,244.7,243.8
3855,1418768,Yunnan,Luoping,Yunnan,CN,,556,Mixosaurus,247.2,242
3856,1418845,Hubei,Nanzhang,Hubei,CN,,555,Nanchangosaurus,247.2,237
3857,1418846,Northern Cape,,Northern Cape,ZA,,554,Nanoparia,259.51,251.902
3858,1418847,Slovakia,,Banska Bystrica,SK,,553,Neusticosaurus,247.2,242
3859,1418893,Soria,,Soria,ES,,552,Nothosaurus,239.7,237
3860,1418894,Netherlands,,Gelderland,NL,,550,Nothosaurus,247.2,242
3861,1418894,Netherlands,,Gelderland,NL,,551,Nothosaurus,247.2,242
3862,1418911,Guizhou,,Guizhou,CN,,549,Lariosaurus,242,237
3863,1418949,Piedmont,Varese,Piedmont,IT,,548,Lariosaurus,247.2,237
3865,1418997,Opolskie,,Opolskie,PL,,546,Omphalosaurus,247.2,242
3866,1419019,Nevada,,Nevada,US,,545,Omphalosaurus,248.9,247.2
3867,1419046,Piedmont,Varese,Piedmont,IT,,544,Pachypleurosaurus,247.2,237
3868,1419047,Switzerland,Mendrisio,Ticino,CH,,543,Pachypleurosaurus,242,237
3869,1419050,Texas,Howard,Texas,US,,542,Lepidus,227,208.5
3870,1419096,Switzerland,,Graubunden,CH,,541,Pachypleurosaurus,242,239.7
3871,1419097,Arizona,Apache,Arizona,US,,540,Palacrodon,227,208.5
3872,1419098,Arizona,Apache,Arizona,US,,539,Palacrodon,227,208.5
3873,1419101,Guizhou,Panxian,Guizhou,CN,,538,Placodus,244.7,243.8
3874,1419102,Yunnan,,Yunnan,CN,,537,Glyphoderma,242,237
3875,1419116,Svalbard,,,SJ,what is SJ,536,Phalarodon,248.9,247.2
3876,1419118,British Columbia,,British Columbia,CA,,535,Phalarodon,251.2,248.9
3877,1419119,British Columbia,,British Columbia,CA,,534,Phalarodon,251.2,248.9
3878,1419120,British Columbia,,British Columbia,CA,,533,Phalarodon,247.2,237
3879,1419121,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,532,Phalarodon,247.2,242
3880,1419160,Nevada,Pershing,Nevada,US,,531,Phalarodon,243.8,242
3881,1419161,Bavaria,,Bavaria,DE,,530,Pistosaurus,247.2,242
3882,1419162,Thuringia,,Thuringia,DE,,529,Pistosaurus,242,237
3883,1419163,Silesia,Tarnowskie Gory,Silesia,PL,,528,Pistosaurus,243.8,239.7
3886,1419205,Rio Grande do Sul,,Rio Grande do Sul,BR,,525,Hyperodapedon,233.4,227
3887,1419207,Austria,,,AT,,524,Psephoderma,208.5,201.4
3888,1419208,Lombardia,,Lombardia,IT,,523,Psephoderma,208.5,201.4
3889,1419209,Israel,,Negev,IL,,522,Psephoderma,243.8,239.7
3890,1419210,Israel,,,IL,,521,Psephoderma,243.8,242
3891,1419211,Israel,,,IL,,520,Psephosauriscus,243.8,242
3892,1419212,Israel,,,IL,,519,Psephosauriscus,243.8,242
3893,1419213,England,Gloucestershire,England,UK,,518,Psephoderma,208.5,201.4
3894,1419214,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,517,Horaffia,239.7,237
3895,1419215,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,516,Horaffia,242,237
3896,1419216,Baden-Wurttemberg,Schwabisch Hall,Baden-Wurttemberg,DE,,515,Horaffia,239.7,237
3897,1419217,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,514,Horaffia,239.7,237
3898,1419303,Rio Grande do Sul,,Rio Grande do Sul,BR,,513,Erythrovenator,237,227
3899,1419309,Sachsen-Anhalt,,Sachsen-Anhalt,DE,,512,Serpianosaurus,244.7,243.8
3900,1419468,California,Shasta,California,US,,511,Shastasaurus,237,227
3901,1419470,California,Shasta,California,US,,510,Shastasaurus,237,227
3902,1419471,Svalbard,,Svalbard,NO,,509,Grippia,248.9,247.2
3903,1419474,Thailand,,Khuan Khanun,TH,,508,Thaisaurus,248.9,247.2
3904,1419476,California,Shasta,California,US,,507,Californosaurus,237,227
3905,1419479,Nevada,Nye,Nevada,US,,506,Shonisaurus,227,216.7
3906,1419480,Nevada,Nye,Nevada,US,,505,Shonisaurus,227,216.7
3907,1419483,Svalbard,,,SJ,what is SJ,504,Pessopteryx,247.2,242
3908,1419509,Israel,,,IL,,503,Simosaurus,243.8,242
3909,1419511,Udine,Friuli,Udine,IT,,502,Simosaurus,237,233.4
3910,1419512,Udine,Friuli,Udine,IT,,501,Protenodontosaurus,237,233.4
3913,1419529,Texas,Crosby,Texas,US,,498,Spinosuchus,227,208.5
3914,1419692,Bihor,,Bihor,RO,,497,Tanystropheus,247.2,242
3915,1419785,Bergamo,,Lombardia,IT,,496,Sclerostropheus,227,208.5
3916,1419794,Switzerland,Mendrisio,Ticino,CH,,495,Ceresiosaurus,242,237
3917,1419795,Switzerland,Mendrisio,Ticino,CH,,494,Tanystropheus,242,237
3918,1419840,West Bengal,,West Bengal,IN,,493,Teratosaurus,251.902,248.9
3919,1420037,Udine,Arta Terme,Udine,IT,,492,Tholodus,244.7,242
3920,1420094,Nizhegorod,Vetluga,Nizhegorod,RU,,491,Microcnemus,251.902,251.2
3921,1420107,British Columbia,,British Columbia,CA,,490,Utatsusaurus,251.902,248.9
3922,1420108,British Columbia,,British Columbia,CA,,489,Utatsusaurus,251.2,248.9
3923,1420109,Svalbard,,,SJ,what is SJ,488,Quasianosteosaurus,248.9,247.2
3924,1420149,British Columbia,,British Columbia,CA,,487,Parvinatator,248.9,237
3925,1420150,Svalbard,,,SJ,what is SJ,486,Isfjordosaurus,248.9,247.2
3926,1420151,Svalbard,,,SJ,what is SJ,485,Merriamosaurus,248.9,247.2
3927,1420184,Svalbard,,,SJ,what is SJ,484,Pessopteryx,248.9,247.2
3928,1421392,Thuringia,Gotha,Thuringia,DE,,483,Dimetropus,290.1,283.5
3929,1421955,San Juan,Caucete Department,San Juan,AR,,482,Ingentia,227,208.5
3930,1423604,Rio Grande do Sul,,Rio Grande do Sul,BR,,481,Macrocollum,227,208.5
3932,1425292,Yunnan,Luoping,Yunnan,CN,,479,Pectodens,247.2,242
3933,1425418,Western Cape,,Western Cape,ZA,,478,Nochelesaurus,264.28,259.51
3934,1425560,Western Cape,,Western Cape,ZA,,477,Embrithosaurus,264.28,259.51
3935,1427995,Arizona,Coconino,Arizona,US,,476,Typothorax,208.5,201.4
3936,1427999,Arizona,Coconino,Arizona,US,,475,Dromomeron,208.5,201.4
3937,1428084,Western Cape,Beaufort West,Western Cape,ZA,,474,Styracocephalus,264.28,259.51
3938,1428085,Western Cape,Prince Albert,Western Cape,ZA,,473,Styracocephalus,264.28,259.51
3939,1428086,Western Cape,Prince Albert,Western Cape,ZA,,472,Styracocephalus,264.28,259.51
3940,1428360,Iringa,,Iringa,TZ,,471,Stagonosuchus,247.2,242
3941,1428389,Northern Cape,,Northern Cape,ZA,,470,Bradysaurus,264.28,259.51
3942,1428394,Western Cape,Prince Albert,Western Cape,ZA,,469,Bradysaurus,264.28,259.51
3943,1428401,Western Cape,Beaufort West,Western Cape,ZA,,468,Nochelesaurus,264.28,259.51
3944,1428412,Western Cape,,Western Cape,ZA,,467,Nochelesaurus,264.28,259.51
3945,1428413,Western Cape,Prince Albert,Western Cape,ZA,,466,Nochelesaurus,264.28,259.51
3946,1428414,Western Cape,Prince Albert,Western Cape,ZA,,465,Embrithosaurus,264.28,259.51
3947,1428415,Western Cape,Prince Albert,Western Cape,ZA,,464,Nochelesaurus,264.28,259.51
3948,1428484,Western Cape,Prince Albert,Western Cape,ZA,,463,Bradysaurus,264.28,259.51
3949,1428485,Western Cape,Prince Albert,Western Cape,ZA,,462,Bradysaurus,264.28,259.51
3950,1428486,Western Cape,Prince Albert,Western Cape,ZA,,461,Embrithosaurus,264.28,259.51
3951,1428524,Western Cape,,Western Cape,ZA,,460,Bradysaurus,264.28,259.51
3952,1428526,Western Cape,,Western Cape,ZA,,459,Bradysaurus,264.28,259.51
3953,1428527,Western Cape,,Western Cape,ZA,,458,Bradysaurus,264.28,259.51
3954,1428528,Western Cape,,Western Cape,ZA,,457,Pareiasaurus,264.28,259.51
3955,1428531,Western Cape,,Western Cape,ZA,,456,Bradysaurus,264.28,259.51
3956,1428847,Western Cape,Beaufort West,Western Cape,ZA,,455,Bradysaurus,264.28,259.51
3957,1428987,Western Cape,,Western Cape,ZA,,454,Bradysaurus,264.28,259.51
3958,1428988,Western Cape,,Western Cape,ZA,,453,Embrithosaurus,264.28,259.51
3959,1428995,Western Cape,,Western Cape,ZA,,452,Nochelesaurus,264.28,259.51
3960,1429005,Western Cape,,Western Cape,ZA,,451,Bradysaurus,264.28,259.51
3961,1429166,Texas,,Texas,US,,450,Metamosaurus,290.1,283.5
3962,1429655,England,Leicestershire,England,UK,,449,Eurhinosaurus,201.4,199.5
3963,1430263,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,448,Apatosuchus,216.7,213.2
3964,1430528,Marrakech,,Marrakech-Safi,MA,,447,Angistorhinus,237,227
3966,1432005,Austria,Bludenz,Vorarlberg,AT,,445,Partanosaurus,242,237
3967,1432029,Marrakech,Chichaoua,Marrakech-Tensift-Al Haouz,MA,,444,Hyloidichnus,259.51,251.902
3968,1432036,Agadez,Arlit,Agadez,NE,,443,Hyloidichnus,254.14,251.902
3969,1432037,Agadez,Arlit,Agadez,NE,,442,Pachypes,254.14,251.902
3970,1432046,Netherlands,,Gelderland,NL,,441,Procolophonichnium,247.2,242
3971,1432347,Sachsen-Anhalt,Bergenlandkreis,Sachsen-Anhalt,DE,,440,Doliovertebra,247.2,242
3973,1432598,Aragon,Teruel,Aragon,ES,,438,Chirotherium,243.8,242
3974,1432599,Castilla-La Mancha,Cuenca,Castilla-La Mancha,ES,,437,Coelurosaurichnus,247.2,242
3975,1432612,England,Somerset,England,UK,,436,Ichthyosaurus,201.4,199.5
3976,1432613,England,Somerset,England,UK,,435,Ichthyosaurus,201.4,199.5
3977,1432614,England,Somerset,England,UK,,434,Ichthyosaurus,201.4,199.5
3978,1433004,England,Somerset,England,UK,,433,Protoichthyosaurus,201.4,199.5
3979,1433006,England,Somerset,England,UK,,432,Ichthyosaurus,201.4,199.5
3980,1435841,La Rioja,,La Rioja,AR,,431,Coloradisuchus,227,208.5
3982,1439335,Texas,Garza,Texas,US,,429,Soumyasaurus,227,208.5
3983,1439364,England,Nottinghamshire,England,UK,,428,Wahlisaurus,201.4,199.5
3984,1441011,Guizhou,Panxian,Guizhou,CN,,427,Panzhousaurus,244.7,243.8
3985,1441012,Saxony,,Saxony,DE,,426,Lindwurmia,201.4,199.5
3989,1447344,Janoobiah,,Janoobiah,JO,,422,Nothosaurus,251.2,242
3990,1453483,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,421,Termatosaurus,208.5,201.4
3991,1453484,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,420,Nothosaurus,208.5,201.4
3992,1456627,Switzerland,,Aargau,CH,,419,Notatesseraeraptor,227,208.5
3993,1456852,Rio Grande do Sul,,Rio Grande do Sul,BR,,418,Nhandumirim,227,208.5
3994,1456893,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,417,Nothosaurus,242,237
3995,1459722,Rio Grande do Sul,Candelaria,Rio Grande do Sul,BR,,416,Clevosaurus,237,227
3996,1459725,Rio Grande do Sul,Candelaria,Rio Grande do Sul,BR,,415,Pampadromaeus,237,227
3997,1472197,Arizona,Apache,Arizona,US,,414,Revueltosaurus,227,208.5
3998,1475020,La Rioja,,La Rioja,AR,,413,Lewisuchus,237,227
3999,1475021,Anhui,,Anhui,CN,,412,Chaohusaurus,251.2,247.2
4000,1475022,Friuli-Venezia Giulia,Oreone,Friuli-Venezia Giulia,IT,,411,Seazzadactylus,227,208.5
4004,1485903,Pays de la Loire,Vendee,Pays de la Loire,FR,,407,Chirotherium,208.5,201.4
